dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,39.360020,3.234279,15.959085,1.087479,-1.084287,0.000000,3.643978
0.020000,39.341144,3.223919,15.980618,1.065793,-1.084287,0.000000,3.643129
0.020000,39.322639,3.213783,16.001717,1.044108,-1.084287,0.000000,3.642293
0.020000,39.304506,3.203870,16.022382,1.022422,-1.084287,0.000000,3.641470
0.020000,39.286746,3.194180,16.042614,1.000736,-1.084287,-0.000000,3.640661
0.020000,39.269359,3.184711,16.062411,0.979050,-1.084287,-0.000000,3.639865
0.020000,39.252346,3.175464,16.081776,0.957365,-1.084287,0.000000,3.639083
0.020000,39.235707,3.166436,16.100706,0.935679,-1.084287,-0.000000,3.638315
0.020000,39.219442,3.157628,16.119203,0.913993,-1.084287,0.000000,3.637561
0.020000,39.203553,3.149038,16.137266,0.892307,-1.084287,0.000000,3.636821
0.020000,39.188038,3.140665,16.154895,0.870622,-1.084287,-0.000000,3.636097
0.020000,39.172900,3.132510,16.172091,0.848936,-1.084287,0.000000,3.635387
0.020000,39.158137,3.124570,16.188853,0.827250,-1.084287,0.000000,3.634692
0.020000,39.143752,3.116846,16.205181,0.805565,-1.084287,-0.000000,3.634013
0.020000,39.129743,3.109336,16.221075,0.783879,-1.084287,0.000000,3.633350
0.020000,39.116112,3.102041,16.236536,0.762193,-1.084287,0.000000,3.632702
0.020000,39.102859,3.094958,16.251563,0.740507,-1.084287,-0.000000,3.632070
0.020000,39.089984,3.088088,16.266156,0.718822,-1.084287,0.000000,3.631454
0.020000,39.077488,3.081430,16.280316,0.697136,-1.084287,0.000000,3.630855
0.020000,39.065370,3.074982,16.294042,0.675450,-1.084287,-0.000000,3.630272
0.020000,39.053632,3.068745,16.307334,0.653764,-1.084287,0.000000,3.629706
0.020000,39.042274,3.062718,16.320192,0.632079,-1.084287,0.000000,3.629157
0.020000,39.031295,3.056901,16.332617,0.610393,-1.084287,-0.000000,3.628625
0.020000,39.020697,3.051292,16.344608,0.588707,-1.084287,0.000000,3.628110
0.020000,39.010479,3.045891,16.356165,0.567021,-1.084287,0.000000,3.627612
0.020000,39.000643,3.040697,16.367289,0.545336,-1.084287,-0.000000,3.627132
0.020000,38.991187,3.035710,16.377979,0.523650,-1.084287,0.000000,3.626669
0.020000,38.982113,3.030930,16.388235,0.501964,-1.084287,0.000000,3.626224
0.020000,38.973421,3.026356,16.398057,0.480279,-1.084287,-0.000000,3.625797
0.020000,38.965111,3.021987,16.407446,0.458593,-1.084287,0.000000,3.625388
0.020000,38.957182,3.017823,16.416401,0.436907,-1.084287,0.000000,3.624997
0.020000,38.949637,3.013864,16.424922,0.415221,-1.084287,-0.000000,3.624624
0.020000,38.942474,3.010109,16.433010,0.393536,-1.084287,0.000000,3.624270
0.020000,38.935694,3.006558,16.440664,0.371850,-1.084287,0.000000,3.623934
0.020000,38.929297,3.003209,16.447884,0.350164,-1.084287,0.000000,3.623617
0.020000,38.923283,3.000064,16.454670,0.328478,-1.084287,-0.000000,3.623318
0.020000,38.917653,2.997122,16.461023,0.306793,-1.084287,0.000000,3.623038
0.020000,38.912407,2.994382,16.466942,0.285107,-1.084287,0.000000,3.622776
0.020000,38.907544,2.991844,16.472427,0.263421,-1.084287,0.000000,3.622534
0.020000,38.903065,2.989507,16.477479,0.241735,-1.084287,-0.000000,3.622310
0.020000,38.898970,2.987372,16.482097,0.220050,-1.084287,0.000000,3.622105
0.020000,38.895260,2.985438,16.486281,0.198364,-1.084287,0.000000,3.621920
0.020000,38.891934,2.983706,16.490031,0.176678,-1.084287,-0.000000,3.621753
0.020000,38.888992,2.982174,16.493348,0.154992,-1.084287,0.000000,3.621606
0.020000,38.886435,2.980843,16.496231,0.133307,-1.084287,0.000000,3.621478
0.020000,38.884262,2.979712,16.498680,0.111621,-1.084287,-0.000000,3.621369
0.020000,38.882474,2.978782,16.500696,0.089935,-1.084287,0.000000,3.621279
0.020000,38.881071,2.978052,16.502277,0.068250,-1.084287,0.000000,3.621209
0.020000,38.880052,2.977522,16.503426,0.046564,-1.084287,0.000000,3.621158
0.020000,38.879418,2.977193,16.504140,0.024878,-1.084287,0.000000,3.621126
0.020000,38.879169,2.977063,16.504421,0.003192,-1.084287,0.000000,3.621113
0.020000,38.879141,2.977048,16.504453,0.000000,-0.159615,46.233595,3.621112
0.020000,38.879141,2.977048,16.504453,0.000000,0.000000,7.980746,3.621112
